region_id,parent_id,depth,size,target_samples,actual_samples,violations,estimated_ratio,gini,best_attr,best_cut,best_gain,gini_weight_mode,max_split_ratio,sampler_weight,sampler_probability,sampling_risk_focus_alpha,sampling_risk_floor,partition_sample_mode,sampler_used_fallback,sampler_draws,sampler_violations,partition_tests_total,partition_violations_total,sampler_tests_total,sampler_violations_total,bounds,split_history,batch_size
1313,682,10,117276364800,1008,1008,120,0.11904761904761904,0.20975056689342403,,,0.0,sample,1.0,13961472000.0,0.00012965394147911328,1.0,1e-05,fresh_region,0,445,39,1694903,119260,3309056,449557,2:9;0:6;0:41;0:4;0:6;0:13;0:5;0:4;0:1;0:0;22:23;47:99;0:15,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 > 46|x12 <= 15|x2 <= 41|x10 > 21|x3 <= 4,512
1314,682,10,258008002560,1012,1012,87,0.08596837944664032,0.15715563436391758,,,0.0,sample,1.0,22180529864.347828,0.00020598065311507824,1.0,1e-05,fresh_region,0,665,47,1694903,119260,3309056,449557,2:9;0:6;0:41;5:15;0:6;0:13;0:5;0:4;0:1;0:0;22:23;47:99;0:15,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 > 46|x12 <= 15|x2 <= 41|x10 > 21|x3 > 4,512
1315,683,10,284335349760,1012,1012,64,0.06324110671936758,0.1184833382805543,,,0.0,sample,1.0,17981682198.260868,0.00016698783419322316,1.0,1e-05,fresh_region,0,529,28,1694903,119260,3309056,449557,2:9;0:6;42:74;0:5;0:5;0:13;0:5;0:4;0:1;0:0;18:23;47:99;0:15,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 > 46|x12 <= 15|x2 > 41|x3 <= 5|x4 <= 5,512
1316,683,10,47389224960,1005,1005,109,0.10845771144278607,0.19338927254275884,,,0.0,sample,1.0,5139726886.208955,4.773034311304431e-05,1.0,1e-05,fresh_region,0,152,22,1694903,119260,3309056,449557,2:9;0:6;42:74;0:5;6:6;0:13;0:5;0:4;0:1;0:0;18:23;47:99;0:15,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 > 46|x12 <= 15|x2 > 41|x3 <= 5|x4 > 5,512
1317,684,10,345546432000,1014,1014,30,0.029585798816568046,0.05742095864990721,,,0.0,sample,1.0,10223267218.93491,9.493890685230927e-05,1.0,1e-05,fresh_region,0,299,9,1694903,119260,3309056,449557,2:6;0:6;42:74;6:15;0:6;0:13;0:5;0:4;0:1;0:0;18:23;47:99;0:15,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 > 46|x12 <= 15|x2 > 41|x3 > 5|x0 <= 6,512
1318,684,10,207327859200,1011,1011,50,0.04945598417408507,0.09402017960691543,,,0.0,sample,1.0,10253603323.442137,9.522062467679685e-05,1.0,1e-05,fresh_region,0,292,17,1694903,119260,3309056,449557,7:9;0:6;42:74;6:15;0:6;0:13;0:5;0:4;0:1;0:0;18:23;47:99;0:15,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 > 46|x12 <= 15|x2 > 41|x3 > 5|x0 > 6,512
1319,685,10,916221600000,1022,1022,40,0.03913894324853229,0.0752141727398409,,,0.0,sample,1.0,35859945205.47945,0.00033301526064840735,1.0,1e-05,fresh_region,0,1100,51,1694903,119260,3309056,449557,2:8;0:6;0:74;0:15;0:6;0:13;0:5;0:4;0:1;0:0;18:19;47:99;16:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 > 46|x12 > 15|x0 <= 8|x10 <= 21|x10 <= 19,512
1320,685,10,916221600000,1022,1022,13,0.012720156555772993,0.025116708345939237,,,0.0,sample,1.0,11654482191.78082,0.0001082299597107324,1.0,1e-05,fresh_region,0,340,2,1694903,119260,3309056,449557,2:8;0:6;0:74;0:15;0:6;0:13;0:5;0:4;0:1;0:0;20:21;47:99;16:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 > 46|x12 > 15|x0 <= 8|x10 <= 21|x10 > 19,512
1321,686,10,305407200000,1013,1013,96,0.0947680157946693,0.17157407795402121,,,0.0,sample,1.0,28942834353.405727,0.00026877914817980054,1.0,1e-05,fresh_region,0,846,69,1694903,119260,3309056,449557,2:8;0:6;0:74;0:15;0:6;0:13;0:1;0:4;0:1;0:0;22:23;47:99;16:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 > 46|x12 > 15|x0 <= 8|x10 > 21|x6 <= 1,512
1322,686,10,610814400000,1018,1018,31,0.030451866404715127,0.05904910047436902,,,0.0,sample,1.0,18600438506.87623,0.00017273394708354362,1.0,1e-05,fresh_region,0,582,27,1694903,119260,3309056,449557,2:8;0:6;0:74;0:15;0:6;0:13;2:5;0:4;0:1;0:0;22:23;47:99;16:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 > 46|x12 > 15|x0 <= 8|x10 > 21|x6 > 1,512
1323,687,10,251306496000,1012,1012,35,0.03458498023715415,0.06677771875829962,,,0.0,sample,1.0,8691430197.628458,8.071342206703692e-05,1.0,1e-05,fresh_region,0,293,9,1694903,119260,3309056,449557,9:9;0:6;0:74;0:15;0:6;0:13;0:5;0:4;0:1;0:0;18:21;47:99;16:39,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 > 46|x12 > 15|x0 > 8|x12 <= 39|x10 <= 21,512
1324,687,10,125653248000,1008,1008,113,0.11210317460317461,0.1990721056941295,,,0.0,sample,1.0,14086128000.0,0.00013081156595660536,1.0,1e-05,fresh_region,0,431,35,1694903,119260,3309056,449557,9:9;0:6;0:74;0:15;0:6;0:13;0:5;0:4;0:1;0:0;22:23;47:99;16:39,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 > 46|x12 > 15|x0 > 8|x12 <= 39|x10 > 21,512
1325,688,10,10471104000,1003,1003,23,0.022931206380857428,0.044810732309551904,,,0.0,sample,1.0,240115046.85942173,2.2298409676118685e-06,1.0,1e-05,fresh_region,0,7,0,1694903,119260,3309056,449557,9:9;0:6;0:74;0:15;0:6;0:13;0:5;0:4;0:1;0:0;18:21;47:99;40:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 > 46|x12 > 15|x0 > 8|x12 > 39|x10 <= 21,512
1326,688,10,5235552000,1002,1002,91,0.09081836327345309,0.1651407763315684,,,0.0,sample,1.0,475484263.4730539,4.415609533906927e-06,1.0,1e-05,fresh_region,0,8,0,1694903,119260,3309056,449557,9:9;0:6;0:74;0:15;0:6;0:13;0:5;0:4;0:1;0:0;22:23;47:99;40:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 > 46|x12 > 15|x0 > 8|x12 > 39|x10 > 21,512
1327,689,10,215884247040,1011,1011,8,0.00791295746785361,0.0157006851439311,,,0.0,sample,1.0,1708282864.8071215,1.586405835885174e-05,1.0,1e-05,fresh_region,0,55,1,1694903,119260,3309056,449557,2:9;0:6;0:2;0:15;0:0;0:13;0:5;0:4;0:1;1:2;0:21;1:53;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 <= 21|x4 <= 0|x9 <= 2|x11 <= 53|x2 <= 2,512
1328,689,10,5181221928960,1052,1052,13,0.012357414448669201,0.024409417513626047,,,0.0,sample,1.0,64026506726.69202,0.0005945855104858986,1.0,1e-05,fresh_region,0,1928,21,1694903,119260,3309056,449557,2:9;0:6;3:74;0:15;0:0;0:13;0:5;0:4;0:1;1:2;0:21;1:53;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 <= 21|x4 <= 0|x9 <= 2|x11 <= 53|x2 > 2,512
1329,690,10,1832979456000,1031,1031,55,0.0533462657613967,0.10100088338142227,,,0.0,sample,1.0,97782609194.95634,0.0009080633252881842,1.0,1e-05,fresh_region,0,2998,157,1694903,119260,3309056,449557,2:9;0:6;0:74;0:15;0:0;0:5;0:5;0:4;0:1;1:2;0:21;54:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 <= 21|x4 <= 0|x9 <= 2|x11 > 53|x5 <= 5,512
1330,690,10,2443972608000,1036,1036,12,0.011583011583011582,0.022897690851358805,,,0.0,sample,1.0,28308563027.027027,0.000262888954263845,1.0,1e-05,fresh_region,0,859,20,1694903,119260,3309056,449557,2:9;0:6;0:74;0:15;0:0;6:13;0:5;0:4;0:1;1:2;0:21;54:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 <= 21|x4 <= 0|x9 <= 2|x11 > 53|x5 > 5,512
1331,691,10,3224686080000,1041,1041,91,0.08741594620557157,0.15954879710911238,,,0.0,sample,1.0,281888984899.13544,0.0026177768326806194,1.0,1e-05,fresh_region,0,8650,664,1694903,119260,3309056,449557,2:9;0:6;0:74;0:15;0:0;0:13;0:0;0:4;0:1;3:6;0:21;1:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 <= 21|x4 <= 0|x9 > 2|x6 <= 0|x9 <= 6,512
1332,691,10,806171520000,1021,1021,16,0.015670910871694418,0.030850666848291658,,,0.0,sample,1.0,12633442037.218414,0.00011732112162480332,1.0,1e-05,fresh_region,0,379,3,1694903,119260,3309056,449557,2:9;0:6;0:74;0:15;0:0;0:13;0:0;0:4;0:1;7:7;0:21;1:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 <= 21|x4 <= 0|x9 > 2|x6 <= 0|x9 > 6,512
1333,692,10,6788812800000,1059,1059,20,0.018885741265344664,0.03705814008440624,,,0.0,sample,1.0,128211762039.66005,0.001190645248038608,1.0,1e-05,fresh_region,0,3919,55,1694903,119260,3309056,449557,2:9;0:6;0:74;0:15;0:0;0:13;1:5;0:4;0:1;3:7;0:21;1:32;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 <= 21|x4 <= 0|x9 > 2|x6 > 0|x11 <= 32,512
1334,692,10,13365475200000,1083,1083,42,0.038781163434903045,0.07455436959507677,,,0.0,sample,1.0,518328678116.34344,0.004813486436060792,1.0,1e-05,fresh_region,0,15810,705,1694903,119260,3309056,449557,2:9;0:6;0:74;0:15;0:0;0:13;1:5;0:4;0:1;3:7;0:21;33:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 <= 21|x4 <= 0|x9 > 2|x6 > 0|x11 > 32,512
1335,693,10,141483101760000,1267,1267,2,0.0015785319652722968,0.0031520804042138206,,,0.0,sample,1.0,223335598674.03314,0.0020740177425908834,1.0,1e-05,fresh_region,0,6918,37,1694903,119260,3309056,449557,2:9;0:6;0:74;0:12;1:6;0:13;0:5;0:4;0:1;1:6;0:21;1:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 <= 21|x4 > 0|x3 <= 13|x3 <= 12|x9 <= 6,512
1336,693,10,23580516960000,1109,1109,18,0.016230838593327322,0.031934796943769356,,,0.0,sample,1.0,382731564724.9775,0.00355425673561224,1.0,1e-05,fresh_region,0,11671,184,1694903,119260,3309056,449557,2:9;0:6;0:74;0:12;1:6;0:13;0:5;0:4;0:1;7:7;0:21;1:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 <= 21|x4 > 0|x3 <= 13|x3 <= 12|x9 > 6,512
1337,694,10,7618320864000,1062,1062,11,0.010357815442561206,0.020501062203638093,,,0.0,sample,1.0,78909161491.52542,0.0007327940639918296,1.0,1e-05,fresh_region,0,2470,22,1694903,119260,3309056,449557,2:9;0:6;0:74;13:13;1:6;0:13;0:5;0:4;0:1;1:7;0:21;1:57;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 <= 21|x4 > 0|x3 <= 13|x3 > 12|x11 <= 57,512
1338,694,10,5078880576000,1051,1051,23,0.021883920076117985,0.04281002823644013,,,0.0,sample,1.0,111145816601.33208,0.0010321614512622571,1.0,1e-05,fresh_region,0,3389,68,1694903,119260,3309056,449557,2:9;0:6;0:74;13:13;1:6;0:13;0:5;0:4;0:1;1:7;0:21;58:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 <= 21|x4 > 0|x3 <= 13|x3 > 12|x11 > 57,512
1339,695,10,9852264576000,1071,1071,5,0.004668534080298786,0.00929347773967975,,,0.0,sample,1.0,45995632941.17647,0.00042714085603939676,1.0,1e-05,fresh_region,0,1425,6,1694903,119260,3309056,449557,2:9;0:6;0:74;14:15;1:6;0:13;0:5;0:4;0:1;1:6;0:21;1:43;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 <= 21|x4 > 0|x3 > 13|x9 <= 6|x11 <= 43,512
1340,695,10,11914366464000,1078,1078,14,0.012987012987012988,0.025636700961376286,,,0.0,sample,1.0,154732032000.0,0.0014369271250103345,1.0,1e-05,fresh_region,0,4853,62,1694903,119260,3309056,449557,2:9;0:6;0:74;14:15;1:6;0:13;0:5;0:4;0:1;1:6;0:21;44:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 <= 21|x4 > 0|x3 > 13|x9 <= 6|x11 > 43,512
1341,696,10,1813885920000,1031,1031,26,0.02521823472356935,0.04916455072199262,,,0.0,sample,1.0,45743000892.33753,0.00042479477527685886,1.0,1e-05,fresh_region,0,1407,26,1694903,119260,3309056,449557,2:9;0:6;0:74;14:14;1:6;0:13;0:5;0:4;0:1;7:7;0:21;1:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 <= 21|x4 > 0|x3 > 13|x9 > 6|x3 <= 14,512
1342,696,10,1813885920000,1031,1031,79,0.07662463627546072,0.14150660278222815,,,0.0,sample,1.0,138988348865.17944,0.0012907225864181482,1.0,1e-05,fresh_region,0,4242,336,1694903,119260,3309056,449557,2:9;0:6;0:74;15:15;1:6;0:13;0:5;0:4;0:1;7:7;0:21;1:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 <= 21|x4 > 0|x3 > 13|x9 > 6|x3 > 14,512
1343,697,10,641272800000,1018,1018,168,0.1650294695481336,0.2755894874575905,,,0.0,sample,1.0,105828910019.64638,0.0009827857196207947,1.0,1e-05,fresh_region,0,3145,541,1694903,119260,3309056,449557,2:8;0:6;0:74;0:15;0:0;0:13;0:1;0:4;0:1;1:5;22:23;1:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 > 21|x0 <= 8|x4 <= 0|x6 <= 1|x9 <= 5,512
1344,697,10,256509120000,1012,1012,44,0.043478260869565216,0.0831758034026465,,,0.0,sample,1.0,11152570434.782608,0.00010356892987308167,1.0,1e-05,fresh_region,0,363,19,1694903,119260,3309056,449557,2:8;0:6;0:74;0:15;0:0;0:13;0:1;0:4;0:1;6:7;22:23;1:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 > 21|x0 <= 8|x4 <= 0|x6 <= 1|x9 > 5,512
1345,698,10,604821504000,1018,1018,28,0.0275049115913556,0.05349678285941462,,,0.0,sample,1.0,16635561996.070726,0.00015448701838249683,1.0,1e-05,fresh_region,0,475,9,1694903,119260,3309056,449557,2:8;0:6;0:74;0:15;0:0;0:13;2:5;0:4;0:1;1:7;22:23;1:32;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 > 21|x0 <= 8|x4 <= 0|x6 > 1|x11 <= 32,512
1346,698,10,1190742336000,1025,1025,57,0.055609756097560976,0.1050346222486615,,,0.0,sample,1.0,66216890880.0,0.0006149266277283907,1.0,1e-05,fresh_region,0,2103,136,1694903,119260,3309056,449557,2:8;0:6;0:74;0:15;0:0;0:13;2:5;0:4;0:1;1:7;22:23;33:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 > 21|x0 <= 8|x4 <= 0|x6 > 1|x11 > 32,512
1347,699,10,9619092000000,1070,1070,12,0.011214953271028037,0.02217835618831339,,,0.0,sample,1.0,107877667289.71962,0.0010018116113891544,1.0,1e-05,fresh_region,0,3345,31,1694903,119260,3309056,449557,2:6;0:6;0:74;0:15;1:5;0:13;0:5;0:4;0:1;1:7;22:23;1:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 > 21|x0 <= 8|x4 > 0|x0 <= 6|x4 <= 5,512
1348,699,10,1923818400000,1032,1032,63,0.061046511627906974,0.11463967009194159,,,0.0,sample,1.0,117442402325.58139,0.001090635024608251,1.0,1e-05,fresh_region,0,3614,172,1694903,119260,3309056,449557,2:6;0:6;0:74;0:15;6:6;0:13;0:5;0:4;0:1;1:7;22:23;1:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 > 21|x0 <= 8|x4 > 0|x0 <= 6|x4 > 5,512
1349,700,10,1539054720000,1028,1028,121,0.11770428015564202,0.2076999651773683,,,0.0,sample,1.0,181153327937.7432,0.0016822898745337722,1.0,1e-05,fresh_region,0,5561,750,1694903,119260,3309056,449557,7:8;0:6;0:74;0:15;1:6;0:13;0:1;0:4;0:1;1:7;22:23;1:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 > 21|x0 <= 8|x4 > 0|x0 > 6|x6 <= 1,512
1350,700,10,3078109440000,1040,1040,45,0.04326923076923077,0.08279400887573965,,,0.0,sample,1.0,133187427692.3077,0.0012368520279073792,1.0,1e-05,fresh_region,0,3966,184,1694903,119260,3309056,449557,7:8;0:6;0:74;0:15;1:6;0:13;2:5;0:4;0:1;1:7;22:23;1:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 > 21|x0 <= 8|x4 > 0|x0 > 6|x6 > 1,512
1351,701,10,256509120000,1012,1012,73,0.07213438735177866,0.1338620350263244,,,0.0,sample,1.0,18503128221.343872,0.00017183027001670367,1.0,1e-05,fresh_region,0,571,37,1694903,119260,3309056,449557,9:9;0:6;0:74;0:15;0:6;0:13;0:1;0:4;0:1;1:2;22:23;1:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 > 21|x0 > 8|x6 <= 1|x9 <= 6|x9 <= 2,512
1352,701,10,513018240000,1017,1017,162,0.1592920353982301,0.26783616571383817,,,0.0,sample,1.0,81719719646.0177,0.0007588944596009879,1.0,1e-05,fresh_region,0,2562,462,1694903,119260,3309056,449557,9:9;0:6;0:74;0:15;0:6;0:13;0:1;0:4;0:1;3:6;22:23;1:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 > 21|x0 > 8|x6 <= 1|x9 <= 6|x9 > 2,512
1353,702,10,82449360000,1007,1007,8,0.007944389275074478,0.01576255190824112,,,0.0,sample,1.0,655009811.3207546,6.082782943319026e-06,1.0,1e-05,fresh_region,0,13,0,1694903,119260,3309056,449557,9:9;0:6;0:74;0:15;0:6;0:8;0:1;0:4;0:1;7:7;22:23;1:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 > 21|x0 > 8|x6 <= 1|x9 > 6|x5 <= 8,512
1354,702,10,45805200000,1005,1005,100,0.09950248756218906,0.17920348506225095,,,0.0,sample,1.0,4557731343.283583,4.2325611000015616e-05,1.0,1e-05,fresh_region,0,133,12,1694903,119260,3309056,449557,9:9;0:6;0:74;0:15;0:6;9:13;0:1;0:4;0:1;7:7;22:23;1:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 > 21|x0 > 8|x6 <= 1|x9 > 6|x5 > 8,512
1355,703,10,48095460000,1005,1005,49,0.04875621890547264,0.09275810004702854,,,0.0,sample,1.0,2344952776.119403,2.177652685950803e-05,1.0,1e-05,fresh_region,0,77,5,1694903,119260,3309056,449557,9:9;0:6;0:74;0:0;0:6;0:13;2:5;0:4;0:1;1:3;22:23;1:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 > 21|x0 > 8|x6 > 1|x9 <= 3|x3 <= 0,512
1356,703,10,721431900000,1020,1020,25,0.024509803921568627,0.04781814686658977,,,0.0,sample,1.0,17682154411.764706,0.0001642062537050238,1.0,1e-05,fresh_region,0,588,21,1694903,119260,3309056,449557,9:9;0:6;0:74;1:15;0:6;0:13;2:5;0:4;0:1;1:3;22:23;1:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 > 21|x0 > 8|x6 > 1|x9 <= 3|x3 > 0,512
1357,704,10,550819584000,1017,1017,54,0.05309734513274336,0.1005560341451954,,,0.0,sample,1.0,29247057557.522125,0.00027160433290982725,1.0,1e-05,fresh_region,0,876,35,1694903,119260,3309056,449557,9:9;0:6;0:74;0:15;0:6;0:13;2:5;0:4;0:1;4:7;22:23;1:51;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 > 21|x0 > 8|x6 > 1|x9 > 3|x11 <= 51,512
1358,704,10,475216896000,1016,1016,96,0.09448818897637795,0.17112034224068448,,,0.0,sample,1.0,44902383874.01575,0.00041698834127764734,1.0,1e-05,fresh_region,0,1383,111,1694903,119260,3309056,449557,9:9;0:6;0:74;0:15;0:6;0:13;2:5;0:4;0:1;4:7;22:23;52:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 <= 95|x10 > 21|x0 > 8|x6 > 1|x9 > 3|x11 > 51,512
1359,705,10,27772416000,1004,1004,43,0.04282868525896414,0.08198877795590546,,,0.0,sample,1.0,1189456063.74502,1.1045946077947458e-05,1.0,1e-05,fresh_region,0,47,1,1694903,119260,3309056,449557,2:3;0:6;0:74;0:15;0:0;0:13;0:0;0:4;0:1;1:3;0:23;96:99;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 > 95|x4 <= 0|x0 <= 3|x6 <= 0|x9 <= 6|x9 <= 3,512
1360,705,10,27772416000,1004,1004,122,0.12151394422310757,0.21349661116490215,,,0.0,sample,1.0,3374735808.7649403,3.13396609653393e-05,1.0,1e-05,fresh_region,0,89,7,1694903,119260,3309056,449557,2:3;0:6;0:74;0:15;0:0;0:13;0:0;0:4;0:1;4:6;0:23;96:99;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 > 95|x4 <= 0|x0 <= 3|x6 <= 0|x9 <= 6|x9 > 3,512
1361,706,10,8678880000,1003,1003,0,0.0,0.0,,,0.0,sample,1.0,86788.8,8.05968739989771e-10,1.0,1e-05,fresh_region,0,0,0,1694903,119260,3309056,449557,2:3;0:6;0:74;0:14;0:0;0:13;0:0;0:4;0:1;7:7;0:23;96:99;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 > 95|x4 <= 0|x0 <= 3|x6 <= 0|x9 > 6|x3 <= 14,512
1362,706,10,578592000,1001,1001,164,0.16383616383616384,0.27398775051122704,,,0.0,sample,1.0,94794293.7062937,8.803121768786043e-07,1.0,1e-05,fresh_region,0,4,0,1694903,119260,3309056,449557,2:3;0:6;0:74;15:15;0:0;0:13;0:0;0:4;0:1;7:7;0:23;96:99;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 > 95|x4 <= 0|x0 <= 3|x6 <= 0|x9 > 6|x3 > 14,512
1363,707,10,133076160000,1009,1009,19,0.018830525272547076,0.03695187318101409,,,0.0,sample,1.0,2505893994.0535183,2.3271115915132468e-05,1.0,1e-05,fresh_region,0,69,0,1694903,119260,3309056,449557,2:3;0:6;0:74;0:15;0:0;0:13;1:5;0:4;0:1;1:3;0:22;96:99;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 > 95|x4 <= 0|x0 <= 3|x6 > 0|x9 <= 3|x10 <= 22,512
1364,707,10,5785920000,1002,1002,50,0.0499001996007984,0.09482033936119777,,,0.0,sample,1.0,288718562.8742515,2.6812000664995706e-06,1.0,1e-05,fresh_region,0,6,1,1694903,119260,3309056,449557,2:3;0:6;0:74;0:15;0:0;0:13;1:5;0:4;0:1;1:3;23:23;96:99;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 > 95|x4 <= 0|x0 <= 3|x6 > 0|x9 <= 3|x10 > 22,512
1365,708,10,138862080000,1009,1009,41,0.040634291377601585,0.07796629148368352,,,0.0,sample,1.0,5642562220.019821,5.239994979517242e-05,1.0,1e-05,fresh_region,0,170,8,1694903,119260,3309056,449557,2:3;0:6;0:74;0:15;0:0;0:13;1:5;0:4;0:1;4:6;0:23;96:99;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 > 95|x4 <= 0|x0 <= 3|x6 > 0|x9 > 3|x9 <= 6,512
1366,708,10,46287360000,1005,1005,4,0.003980099502487562,0.00792851662087572,,,0.0,sample,1.0,184228298.50746268,1.7108457498953679e-06,1.0,1e-05,fresh_region,0,5,0,1694903,119260,3309056,449557,2:3;0:6;0:74;0:15;0:0;0:13;1:5;0:4;0:1;7:7;0:23;96:99;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 > 95|x4 <= 0|x0 <= 3|x6 > 0|x9 > 3|x9 > 6,512
1367,709,10,253284433920,1012,1012,53,0.05237154150197629,0.09925752628536612,,,0.0,sample,1.0,13264896242.84585,0.0001231851542012508,1.0,1e-05,fresh_region,0,392,7,1694903,119260,3309056,449557,4:9;0:6;0:56;0:15;0:0;0:13;0:5;0:4;0:1;1:2;0:23;96:99;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 > 95|x4 <= 0|x0 > 3|x9 <= 5|x9 <= 2|x2 <= 56,512
1368,709,10,79984558080,1007,1007,50,0.04965243296921549,0.0943741377389061,,,0.0,sample,1.0,3971427908.639523,3.688087342475535e-05,1.0,1e-05,fresh_region,0,111,7,1694903,119260,3309056,449557,4:9;0:6;57:74;0:15;0:0;0:13;0:5;0:4;0:1;1:2;0:23;96:99;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 > 95|x4 <= 0|x0 > 3|x9 <= 5|x9 <= 2|x2 > 56,512
1369,710,10,83317248000,1007,1007,128,0.12711022840119166,0.2219064364739771,,,0.0,sample,1.0,10590474423.038729,9.834899579934762e-05,1.0,1e-05,fresh_region,0,350,41,1694903,119260,3309056,449557,4:9;0:6;0:74;0:15;0:0;0:13;0:0;0:4;0:1;3:5;0:23;96:99;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 > 95|x4 <= 0|x0 > 3|x9 <= 5|x9 > 2|x6 <= 0,512
1370,710,10,416586240000,1015,1015,74,0.0729064039408867,0.1351821204105899,,,0.0,sample,1.0,30371804689.65517,0.00028204935610282424,1.0,1e-05,fresh_region,0,939,63,1694903,119260,3309056,449557,4:9;0:6;0:74;0:15;0:0;0:13;1:5;0:4;0:1;3:5;0:23;96:99;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 > 0|x11 > 95|x4 <= 0|x0 > 3|x9 <= 5|x9 > 2|x6 > 0,512
